Year,Province,Postal Code,Latitude,Longitude,Total Emissions (tonnes CO2e) / Émissions totales (tonnes éq. CO2)
2017,Northwest Territories,,63.605,-110.8676,16628.7866
2017,Quebec,J3X1T3,45.7317,-73.4033,345684.3357
2017,Alberta,T9V 2B3,53.2838,-110.0319,59108.0057
2017,Nunavut,X0C0A0,65.0149,-96.0524,194437.94
2017,Alberta,T8V6Y9,55.0298,-118.744,18775.3225
2017,Quebec,G0G1J0,52.35028,-67.36917,30382.339
2017,Alberta,,53.3055,112.4021,100828.4707
2017,Ontario,M8V2B8,43.6056,-79.5002,32715.158
2017,British Columbia,V6B2M1,49.278,-123.113,100222.629
2017,Ontario,P6A5K9,46.5065,-84.2602,1757.199233
2017,Ontario,N0N1G0,42.5245,82.186,74508.533
2017,Alberta,,56.11314,-111.71534,288064.0152
2017,Alberta,,55.4891,-119.7508,72580.712
2017,Alberta,T0M0S0,51.3994,-114.0049,48423.2155
2017,Ontario,N6B 2S8,42.98302,-81.23827,31609.863
2017,Ontario,M3J2M6,43.7768,-79.4756,4227.812
2017,Ontario,P0J1H0,47.8242,-79.885,13753.493
2017,Alberta,T0E0Y0,54.0066,-119.1055,4583.1189
2017,Ontario,N8H0C3,42.0437,-82.5991,41764.692
2017,British Columbia,V0L1N0,52.5508,-121.637,47858.30074
2017,Ontario,K0B 1K0,45.6133,-74.705,111472.784
2017,Quebec,J5c1b4,45.4,-73.6,51035.6501
2017,Alberta,T2T6N9,55.66638,-110.71404,1193737.743
2017,Saskatchewan,S0A0X0,50.6574,-101.8422,89707.9069
2017,Ontario,M1P2Z7,43.7749,-79.2648,57985.1225
2017,Ontario,L2V0A8,43.106,-79.1988,54246.649
2017,Prince Edward Island,C1A9M2,46.2516,-63.1078,27908.163
2017,Saskatchewan,S0A3L0,50.4613,-101.5356,123501.79
2017,Alberta,T0C2T0,53.3294,-114.2903,44154.33168
2017,Ontario,L3B3X4,42.964,-79.2737,77015.15
2017,Quebec,J0E2C0,45.27374,-72.4628,46539.8284
2017,Ontario,M2R3T4,43.7868,-79.4645,53969.6835
2017,Saskatchewan,,51.873,-109.0399,137374.06
2017,Ontario,P6C5P4,46.5243,-84.4077,794.532418
2017,British Columbia,V1G 4E7,55.958,-120.2026,59837.7056
2017,Alberta,,55.81539,-111.4444,535093.0677
2017,Quebec,J2C6Y4,45.87548,-72.54322,15693.60497
2017,British Columbia,V0B2E0,49.91901,-115.764,61866.3754
2017,Ontario,P6C1L9,46.5297,-84.3688,72263.476
2017,Ontario,N6A3K7,43.013,-81.274,49686.7253
2017,Alberta,T8V4C5,55.1602,118.8184,7969.0681
2017,Ontario,L7G4S6,43.55882,-79.85249,427877.5095
2017,Ontario,M5S1A1,43.66579,-79.39917,80335.7
2017,Quebec,J1X5A8,45.2179,-72.148,68796.92
2017,British Columbia,V0C1J0,55.40133,-122.20436,2237.40462
2017,Alberta,T7E1S8,53.59306,-116.3903,21618.947
2017,Ontario,M3J1P3,43.7742,-79.5023,56638.0038
2017,British Columbia,V1N3H9,49.3357,-117.728,116577.2775
2017,Alberta,,54.28493,-115.69846,41208.3458
2017,Quebec,G9H2V8,46.3712,-72.3881,177406.131
2017,Saskatchewan,S0K2M0,51.8464,-105.192,85345.209
2017,Alberta,A9A9A9,56.0904,116.1731,15193.24007
2017,British Columbia,,55.929,-120.894,171822.4099
2017,Alberta,,55.5541,-119.7554,173327.386
2017,Ontario,L6T5M5,43.697,-79.6826,89448.775
2017,Ontario,M1P2Y9,43.7718,-79.2735,49262.0846
2017,Ontario,L7A1E9,43.7211,-79.8164,73201.44
2017,Ontario,L9Y4J2,44.4968,-80.1925,10937.8
2017,Alberta,T0H3C0,55.3405,-119.2185,80133.5928
2017,Quebec,J0Y 1Z0,48.12451,-78.12927,182718.724
2017,Alberta,T7P 2N9,54.41587,-114.17433,5451.3525
2017,Alberta,,55.52455,-110.99875,757272.6413
2017,Quebec,J6T2G9,45.2561,-74.1197,32435.46
2017,British Columbia,,59.4729,-122.3344,66639.7654
2017,British Columbia,,55.5854,-120.1781,62428.3577
2017,Ontario,N5Y5R6,43.01346,-81.19926,2856.86
2017,Manitoba,R1A1P6,50.1302,-96.9013,45750.9655
2017,British Columbia,V0L1P0,52.5299,-122.2851,91076.2125
2017,Nunavut,X0B 0C0,68.13925,106.61072,24103.49
2017,Ontario,K0L 1Z0,44.44202,-77.82546,41290.083
2017,Quebec,H4C1V9,45.46254,-73.60549,43837.405
2017,Alberta,T1A 7H1,50.08071,-110.72786,451104.9369
2017,Nova Scotia,B4V2X3,44.3853,-64.541,20186.898
2017,Nova Scotia,B0P1V0,45.0493,-64.653,22405.7369
2017,Nova Scotia,B2H5C6,45.6174,-62.737,14151.38263
2017,Saskatchewan,S0A 3W0,50.3554,-101.5056,90143.38
2017,Quebec,J1C0E6,45.4807,-71.9541,4552.22
2017,Manitoba,,49.06753,-100.81467,20709.814
2017,Alberta,,53.7683,-116.9154,75145.42294
2017,British Columbia,V0C1R0,59.80472,-122.71638,25114.906
2017,Ontario,L9T 5H3,43.5332,-79.8874,89127.332
2017,Quebec,J9Z2X6,48.80575,-79.23132,16182.88
2017,Ontario,L4K 2L8,43.78783,-79.4752,353.7159
2017,Ontario,L4K 1Y6,43.8049,-79.4991,2145.362
2017,Alberta,,53.3731,-116.086,43987.513
2017,Alberta,T3N1B6,50.9505,-113.958,21762.8928
2017,Ontario,L9R 1A2,44.1486,-79.8408,63981.087
2017,Saskatchewan,S0M 3A0,53.21062,-109.36673,270205.7325
2017,British Columbia,V0C 9A9,55.51558,-120.13098,121022.3457
2017,British Columbia,V0C 9A9,55.5154,-120.12987,55026.0654
2017,Alberta,,54.38681,-118.77192,87575.592
2017,Saskatchewan,S7K3N9,52.0904,-106.8741,48628.4914
2017,Saskatchewan,S7K3L6,52.117,-106.6609,59995.64709
2017,Quebec,J3X1P7,45.7078,-73.4219,23438.5
2017,Ontario,M9L2T2,43.7689,-79.5371,2420.226
2017,Quebec,G0X2P0,46.4332,-72.7438,68408.3681
2017,Quebec,G0X 1C0,46.47534,-72.32044,49193.93
2017,Saskatchewan,,52.75763,-108.27895,174756.14
2017,Quebec,G0G1J0,52.8383,-67.2761,11011.752
2017,Ontario,M9W5B1,43.7043,-79.5877,695.167847
2017,British Columbia,,56.237,-122.097,51887.28747
2017,Alberta,T0H1P0,54.5247,-116.7943,43731.1355
2017,Alberta,T2N1N4,51.0749,-114.1387,75970.63
2017,Saskatchewan,S7N 5A2,52.1299,-106.6313,50170.6694
2017,Ontario,L3Y 4V9,44.4,79.31,18335.191
2017,Quebec,J0K 3L0,46.05983,-73.25761,14954.285
2017,Alberta,,56.79043,-112.09594,413498.721
2017,Alberta,T9E 6T6,53.27026,-113.54154,30102.82
2017,Ontario,N1T1R9,43.3706,-80.284,15325.241
2017,Saskatchewan,S9X1Y2,54.1306,-108.4541,49322.74
2017,Alberta,T9E 0C2,55.34267,-111.03059,706792.8791
2017,Quebec,J0A1B0,45.8588,-72.0745,61976.62475
2017,Alberta,T3R 1R8,51.16,-114.18,51048.99987
2017,Nova Scotia,,43.81271,-60.68836,85965.073
2017,Saskatchewan,S0M 2G0,53.60441,-109.44918,123754.2022
2017,Alberta,,57.39692,-111.07162,2719038.954
2017,Quebec,J1C0E6,45.4808,-71.9519,29603.09306
2017,Saskatchewan,S9A 3L8,52.68323,-108.17154,740256.367
2017,Saskatchewan,S0K2K0,52.1988,-108.4509,109097.82
2017,Quebec,G7H 5B1,48.36553,-71.09347,64976.4152
2017,British Columbia,V1G 4E7,55.78492,-120.53754,94357.3583
2017,British Columbia,V0C 1R0,59.20083,-121.59413,402018.6243
2017,Quebec,J7T 1L8,,,51627.9344
2017,Ontario,N0M2S0,42.9757,-81.8669,48838.55
2017,British Columbia,,55.9285,-120.6423,66706.65193
2017,Ontario,,50.0171,-79.70393,223942.0397
2017,Alberta,,54.5251,116.7962,44736.0936
2017,Ontario,N7G1H4,42.9595,-81.6114,20070.375
2017,Ontario,N7G4H7,42.9907,-81.6208,8046.03
2017,British Columbia,,56.002,-120.444,75820.481
2017,Alberta,,54.6016,-116.62573,6871.9442
2017,Alberta,,54.44886,-116.90932,42590.9737
2017,Alberta,,54.37946,-117.28577,11842.3866
2017,Alberta,,55.76757,-119.77465,135708.8616
2017,Alberta,T0H3S0,55.3359,-119.223,38365.011
2017,Saskatchewan,,49.622,-103.0517,60415.505
2017,Alberta,,55.5147,-110.94999,703521.9315
2017,Alberta,T3S 0A2,50.97083,-113.88538,1998943.23
2017,Saskatchewan,S9V0Z1,53.40078,-109.43664,115012.0844
2017,Quebec,J3R3M8,46.045,-73.1239,51378.728
2017,Saskatchewan,S0K0Z0,51.9333,-105.7638,48951.31
2017,British Columbia,,59.4229,-122.0781,48952.142
2017,British Columbia,V1V1V1,49.57694,-125.60194,30300.77771
2017,Alberta,,54.44888,-118.59466,248989.9717
2017,Alberta,,53.8172,-113.1336,98619.494
2017,Alberta,,53.97148,-117.29729,129462.5202
2017,Alberta,,53.6229,-116.79923,60942.88681
2017,Quebec,G7S 0C9,48.43193,-71.15674,91584.1148
2017,British Columbia,,55.962,-121.075,20263.2164
2017,Alberta,T0G2A0,55.2481,-114.514,39853.43679
2017,Alberta,T0G2A0,55.2476,-114.4917,5275.249
2017,Alberta,,53.30683,-116.93588,79891.0804
2017,British Columbia,,55.95747,-120.37373,86976.11107
2017,Alberta,,55.7332,-118.9989,46718.3257
2017,Alberta,,54.3597,-118.7563,17938.6301
2017,Alberta,,53.8579,-113.3974,86394.2724
2017,Quebec,G9H 2Y8,46.38806,-72.37667,57259.975
2017,British Columbia,,56.3236,-120.9973,41670.303
2017,Alberta,,55.80785,-119.68695,104247.35
2017,Alberta,,52.283,-111.2521,342202.2689
2017,Ontario,L1E 2R2,43.87424,-78.75309,70078.3096
2017,Alberta,,52.85616,-115.27982,96996.432
2017,Alberta,T8L 2T2,53.7469,-113.1645,108853.547
2017,Ontario,N1G2W1,43.5317,-80.2282,38884.0641
2017,Alberta,T1R1C6,50.5976,-111.8818,256125.2352
2017,Newfoundland and Labrador,A0B 2J0,47.40889,-53.81167,40936.5
2017,Alberta,,53.75758,-117.08598,71839.11952
2017,Saskatchewan,S0M 2J0,53.11255,-109.00025,225699.9802
2017,Alberta,T9H4W1,57.24437,-111.51704,1499272.372
2017,Alberta,T2P 3H7,53.65556,-117.0816,36427.3364
2017,Alberta,T0P 1C0,57.23722,-111.05954,1580150.693
2017,Alberta,,56.31375,116.77863,88404.8748
2017,Alberta,T0A 2J0,54.03691,-110.62095,340706.6696
2017,Saskatchewan,,49.03046,-103.64526,14864.367
2017,Ontario,L2T1R4,43.1222,-79.23763,48443.575
2017,Ontario,P6A5K8,46.5811,-84.3293,44149.90804
2017,Quebec,G9H2T9,46.3824,-72.3753,54835.487
2017,Quebec,J2A 0C6,45.50135,72.2549,1320.4965
2017,Alberta,,54.36236,-118.75371,55371.8381
2017,Saskatchewan,S4N 6M2,50.49404,-104.54781,78890.282
2017,Prince Edward Island,C1A7N2,46.2382,-63.1173,13558.54
2017,Alberta,T7S 1P9,54.1791,-115.806,59113.307
2017,Ontario,N7M3V7,42.4006,-82.1739,15008.426
2017,Alberta,,54.45974,-118.23009,39407.6
2017,Alberta,,54.5411,-118.1792,138845.2
2017,Nova Scotia,B3T 1M6,44.62054,-63.73327,12725.11688
2017,Nunavut,,71.3146,-79.28194,68604.39
2017,Saskatchewan,S0C 1W0,49.01535,-102.48211,70884.07025
2017,Ontario,N9C3G3,42.2875,-83.0921,36362.2631
2017,Newfoundland and Labrador,A0A 2R0,47.45133,-53.09657,73865.869
2017,Nova Scotia,B9A0A5,45.5982,-61.3601,48833.24023
2017,Saskatchewan,S9V0Z8,53.12337,-108.75624,255608.2397
2017,Saskatchewan,S9V0Z8,53.11599,-108.64051,238766.281
2017,Saskatchewan,S0K0Y0,51.9978,-106.385,77957.99
2017,British Columbia,,55.80853,-120.66064,51203.646
2017,Alberta,,52.77745,-115.75684,80734.81815
2017,Quebec,G6B2C3,45.5846,-70.8673,6963.7162
2017,British Columbia,,56.31042,-122.02187,81417.7817
2017,New Brunswick,E3Y 4A5,47.063,-67.7767,22645.9795
2017,Quebec,J1K1B8,45.39009,-71.92586,14395.62
2017,Ontario,K1A0M3,45.4217,-75.707,36217.16
2017,Nunavut,X0C0G0,63.22417,-92.13417,39548.86
2017,Alberta,T0C1C0,52.13949,-111.4902,67039.90512
2017,Quebec,G5L 8Y9,48.4058,-68.5691,48245.87526
2017,New Brunswick,E7L1B2,46.4498,-67.6116,17541.928
2017,Quebec,J7Y 0L6,45.75972,-74.00361,68504.985
2017,Alberta,T9E 0V3,53.3078,-113.584,49034.6459
2017,Alberta,,54.48156,-117.43911,59876.26402
2017,Alberta,T2P 2S5,54.41225,-117.13583,52784.54143
2017,New Brunswick,E2J0A9,45.2741,-66.0318,39247.864
2017,British Columbia,V0T1W0,56.46624,-130.18596,17496.67528
2017,Alberta,T6S1G9,53.5962,-113.3321,181.82233
2017,Saskatchewan,S4L 5B1,50.44679,-104.36475,186.9502
2017,Yukon Territory,Y0A 1C0,60.06645,-128.72136,12457.02062
2017,Alberta,T4P1A7,52.2557,-113.886,3001.54
2017,Alberta,T4V3V8,53.0033,-112.8089,3656.8
2017,New Brunswick,E3L3A6,45.1864,-67.3096,24752.67
2017,Alberta,T7V2G3,53.43138,-117.5418,576.566474
2017,Alberta,,51.76255,-114.36143,4445.81
2017,Alberta,,52.03849,-114.5667,3708.03
2017,Alberta,T7Z1X7,53.6451,114.1302,4219.07
2017,Alberta,,53.57918,-114.47101,468.769312
2017,Alberta,T4P 1A7,52.29044,112.84521,1524.304397
2017,Alberta,,52.496,-113.84897,3447.73
2017,Alberta,T1P 1A7,52.29044,112.84521,6434.990588
2017,Saskatchewan,S7L6M6,55.40278,-103.38194,10048.005
2017,New Brunswick,E3N4S7,47.993,66.719,13768.64
2017,Alberta,T8L4C2,53.4738,-113.648,764206.2145
2017,New Brunswick,E3B5A3,45.9463,-66.6427,9901.729
2017,Nunavut,,71.88444,-80.88611,56193.975
2017,British Columbia,V3M5R5,49.174,-122.9414,5610.2
2017,Ontario,P0V1C0,51.06078,-93.74433,24865.9507
2017,Quebec,J6T 6L4,45.2281,-74.1031,34173.109
2017,Quebec,,49.57306,-79.29444,30633.5059
2017,Ontario,P0M1N0,46.495,-81.0561,18348.4843
2017,Ontario,P0M2C0,46.6435,-81.3836,12909.69
2017,Quebec,G0V1L0,48.5322,-71.1578,12124.118
2017,Saskatchewan,S7L 5X2,58.25,-103.91694,30759.871
2017,Saskatchewan,,50.7283,-101.9308,39850.5726
2017,Ontario,,52.8279,-83.9696,26257.993
2017,Quebec,J0Y2E0,48.2526,-78.4354,12990.608
2017,Ontario,P4N7J5,48.4745,-81.318,13523.953
2017,Saskatchewan,S7M 1J3,57.21194,-105.67861,33956.3
2017,Alberta,T0J1P0,51.435,-111.755,37686.73
2017,Alberta,T0B1N0,52.8667,-112.2,14947.48
2017,Saskatchewan,S0H0Z0,49.2097,-105.471,21386.62957
2017,Ontario,P0S1B0,48.35028,-84.55278,10145.9485
2017,Saskatchewan,S7M1J3,58.11417,-103.42583,11910.87
2017,Ontario,N7A3Y5,43.7375,-81.6965,16327.45
2017,Ontario,K0L1Z0,44.6746,-77.9456,11531.76
2017,Manitoba,,54.83,100.12,19615.487
2017,Saskatchewan,S7M1J3,57.75556,-105.065,28347.95
2017,Saskatchewan,S7M1J3,58.0676,-104.542,24401.43
2017,Ontario,P0N1H0,48.46306,-81.2475,53051.2734
2017,Quebec,J5R3H1,45.399,-73.5104,20929.4224
2017,Ontario,,49.17,89.62,33091.94
2017,Ontario,L7R3Y2,43.41432,-79.80585,35888.856
2017,Ontario,L7P5B7,43.32518,-79.85191,17134.7448
2017,Ontario,P4N7H9,48.38333,-81.55556,14901.3801
2017,Ontario,P0K1N0,48.3,-80.21,10192.5509
2017,Ontario,P0N 1C0,48.4741,-81.0419,14959.3577
2017,British Columbia,A9A9A9,55.715,-120.853,25866.27538
2017,British Columbia,,55.928,120.778,19330.3656
2017,British Columbia,V4L2N7,49.052,-123.038,32941.67186
2017,British Columbia,V4K3N2,49.06972,-123.09917,25665.03595
2017,British Columbia,,55.889,-120.085,14178.311
2017,British Columbia,,55.885,-120.09,22125.217
2017,British Columbia,V0T 1M0,54.02029,-132.11358,19262.3178
2017,British Columbia,V3M5R8,49.181,-122.934,23068.93984
2017,British Columbia,,54.794,-120.033,14030.057
2017,British Columbia,,57.739,-120.007,11558.03
2017,British Columbia,,55.19188,-120.09021,15219.5044
2017,British Columbia,,55.32703,-120.24829,10939.0804
2017,British Columbia,,55.67452,-120.227,38151.152
2017,British Columbia,,55.44753,-120.09912,41401.2083
2017,British Columbia,,55.27917,-120.20937,17665.4173
2017,British Columbia,,55.597,-120.101,23456.7975
2017,British Columbia,,58.64375,-120.07187,18430.7013
2017,British Columbia,V6A3N2,49.285,-123.082,27423.55177
2017,British Columbia,,57.336,-121.399,10742.01
2017,British Columbia,V0C1R0,56.519,-122.047,11003.59487
2017,British Columbia,V2H 1T8,50.84,-120.27667,28091.3525
2017,British Columbia,V1T 8C2,50.23167,-119.10166,18600.3971
2017,British Columbia,V4K3N3,49.08778,-122.99305,18903.32602
2017,British Columbia,V5L 4V7,49.285,-123.07,23614.8785
2017,British Columbia,V1J4H7,59.506,-120.469,10492.221
2017,British Columbia,V3M5P4,49.176,-122.944,30324.15052
2017,British Columbia,V3H3E1,49.283,-122.85,12464.1307
2017,British Columbia,,54.948,-121.159,13156.584
2017,British Columbia,,56.33639,-120.85411,10376.068
2017,British Columbia,,57.07708,-119.66563,10218.4393
2017,Alberta,,56.64483,-111.37049,10049.16
2017,Alberta,,53.91559,-117.93699,16612.2143
2017,British Columbia,,57.36042,-121.99062,12729.4462
2017,British Columbia,,55.635,-120.584,49570.98817
2017,British Columbia,,56.02,-120.509,16586.647
2017,British Columbia,,55.598,-120.778,10985.56
2017,British Columbia,,56.054,-120.74,40741.987
2017,British Columbia,,59.531,-120.878,10055.231
2017,British Columbia,,56.931,-121.597,13051.617
2017,British Columbia,,57.048,-121.234,14700.049
2017,British Columbia,,57.685,-122.103,10094.221
2017,British Columbia,,56.034,-120.875,12560.196
2017,British Columbia,,55.97255,-120.29903,51093.68887
2017,Ontario,K4B1H9,45.4244,-75.5002,11004.35464
2017,Alberta,,53.2904,-115.8319,17163.279
2017,Alberta,,53.4848,-115.6076,11996.696
2017,Alberta,,54.9038,-119.1334,15500.241
2017,Alberta,,53.3851,-115.6128,14797.518
2017,Alberta,,55.5624,-117.0527,13304.56745
2017,Alberta,,54.4361,-118.7438,17320.8486
2017,Ontario,N2C1J1,43.4127,-80.4434,11760.908
2017,Ontario,K1G3N2,45.3808,-75.5964,10003.13158
2017,Alberta,,58.3683,-118.99,12664.47229
2017,Alberta,T0A1N0,53.8331,-113.1089,19698.455
2017,Quebec,J2L1S7,45.2987,-72.7142,25799.01624
2017,Quebec,H1B5H3,45.6277,-73.5015,220.4998
2017,Alberta,,55.7511,-117.1457,11994.59546
2017,Alberta,T6S1A1,53.5717,-113.3498,15237.3345
2017,Alberta,T2G1V9,51.8334,-114.026,24705.8804
2017,Ontario,L8L4K9,43.2691,-79.8425,12783.9276
2017,Alberta,,52.9232,-115.1075,18459.733
2017,Alberta,,54.8972,-117.7088,12287.568
2017,Ontario,N0B1M0,43.465,-80.4076,46867.7695
2017,Saskatchewan,,51.6901,-109.9829,18179.157
2017,Alberta,,52.1045,-113.0774,13174.749
2017,Alberta,,55.9859,-119.9558,10880.427
2017,Manitoba,R0K0H0,49.8694,-99.3686,27691.58
2017,Alberta,T0J 1W0,50.71123,-111.05781,16195.507
2017,Alberta,T0G 2A0,55.2656,-114.6014,11001.344
2017,Alberta,T0J 3K0,50.33715,-111.51391,10829.664
2017,Alberta,,53.5468,-113.7348,12293.402
2017,Alberta,,56.2848,-116.1117,24923.95
2017,Alberta,,53.0904,-115.245,12158.616
2017,Alberta,,52.5941,-114.8793,13086.566
2017,Alberta,,55.6839,-119.3933,14161.8067
2017,Quebec,H2L2R5,45.5187,-73.548,18586.53502
2017,Nova Scotia,B3K5X5,44.6584,-63.5841,31521.69
2017,Ontario,M1V 1Z5,43.8245,-79.2554,16441.2352
2017,Alberta,,51.0934,-112.8201,24589.9541
2017,Alberta,A9A9A9,53.7611,-117.3492,13022.3168
2017,Alberta,,53.6598,-116.6505,25481.0616
2017,Ontario,M9W6Y3,43.7508,-79.6255,12509.7707
2017,Quebec,H8R1R9,45.4397,-73.6463,15585.637
2017,Alberta,T2E6W5,51.1307,-114.009,13464.02442
2017,Alberta,T5J4J5,53.6595,-113.4783,17267.1002
2017,Alberta,,53.3307,-113.7194,15760.3928
2017,Ontario,L2T1J4,43.1342,-79.201,22916.18293
2017,Ontario,K8N5E9,44.1988,-77.3636,15095.1401
2017,Ontario,L6T 0B5,43.74325,-79.65764,24216.884
2017,Manitoba,R0G1Y0,49.5635,-97.2161,22706.911
2017,Alberta,,54.4394,-118.2504,24756.9
2017,Alberta,,52.4029,-111.7362,11534.377
2017,Alberta,,55.644,-114.6597,10140.724
2017,Ontario,K0J1J0,46.0554,-77.3628,33207.8788
2017,Ontario,M9W5E5,43.6748,-79.5883,13854.543
2017,Ontario,K8H2X3,45.9105,-77.292,31655.07
2017,Ontario,N0G 2K0,43.8144,-80.7153,24365.0169
2017,Alberta,T0J3K0,50.4715,-111.6065,15215.5
2017,Alberta,T6N1A5,53.4542,-113.5038,11711.813
2017,British Columbia,V9A7N2,48.4314,-123.4322,13774.9
2017,Quebec,H9X3R8,45.4201,-73.9219,10680.417
2017,Manitoba,R3T1Y7,49.8241,-97.1764,5013.7005
2017,Ontario,K8A6W4,45.7642,-77.0541,20842.599
2017,New Brunswick,E2V4J5,45.8358,-66.4521,20095.6543
2017,Alberta,,52.7649,-114.9575,18271.799
2017,British Columbia,,57.5396,-121.8406,18306.26753
2017,Quebec,G6W 0K8,46.7507,-71.1762,8474.40994
2017,Alberta,T9K0N9,56.7649,-111.4125,11414.11955
2017,Ontario,L6Y0A2,43.6142,-79.8043,28963.963
2017,Ontario,L4T1G9,43.7014,-79.6679,15049.96618
2017,Ontario,P7B6T9,48.4168,-89.2267,18372.555
2017,Quebec,H3C2H9,45.4903,-73.5482,10635.18343
2017,Alberta,,59.6018,-117.4097,17957.5347
2017,Ontario,N5Y5S6,43.0233,-81.1842,13027.0944
2017,Alberta,T8L4A2,53.6288,-113.3077,23258.36984
2017,Quebec,H1B 5B4,45.63381,73.51887,17731.22702
2017,Saskatchewan,S6H6E3,50.3897,-105.5191,28520.714
2017,Quebec,H7L5A3,45.5948,-73.7563,71.8205
2017,Ontario,L8R3P8,43.2608,-79.8732,10487.885
2017,Quebec,G5X3N5,46.2469,-70.8122,11094.0475
2017,Quebec,J2G8C9,45.3936,-72.7794,22045.86002
2017,Quebec,J0C1A0,46.0042,-72.3417,13269.59844
2017,Quebec,G6L2Y6,46.2228,-71.7601,13882.11609
2017,Alberta,T4G1A2,52.0317,-113.9355,25748.7076
2017,Alberta,T4R3G6,52.2232,-113.7823,41727.87
2017,Nova Scotia,B3H3J5,44.6367,-63.5878,27455.985
2017,Ontario,N5P4J5,42.7812,-81.1539,22104.823
2017,Ontario,N1R 5T6,43.3457,-80.3178,15204.59
2017,Quebec,J5C 1C5,45.406,-73.5871,13323.05219
2017,Quebec,G0M1R0,46.0619,-70.9481,540
2017,Quebec,G0N1C0,46.1328,-71.0308,288.27
2017,Quebec,G0L1E0,47.67,-68.8625,39307.7954
2017,Ontario,,42.9871,-80.1272,13320.07904
2017,Ontario,L0M1C0,44.2973,-79.8969,21687.2751
2017,Quebec,H4S1Y9,45.4719,-73.7329,15050.701
2017,Alberta,T1J3Y4,49.7019,-112.8175,33090.436
2017,Alberta,T4N6R2,52.2605,-113.8166,11258.807
2017,Saskatchewan,S7K3R3,52.2033,-106.6216,12542.02665
2017,Nova Scotia,B0P1N0,44.9834,-64.9142,13173
2017,Newfoundland and Labrador,A0P1S0,53.3149,-60.4175,21059.8
2017,Ontario,P1H2J7,45.2929,-79.3106,17873.5732
2017,Alberta,T5V1E1,53.583,-113.5856,13231.1594
2017,Quebec,J0K1L0,46.3606,-73.3521,10466.26
2017,Manitoba,R7A7M5,49.8314,-99.8845,25045.949
2017,Quebec,J6S4K9,45.2692,-74.1132,22629.5397
2017,Alberta,,55.0742,-117.2742,23423.714
2017,Alberta,T1V1P4,50.5837,-113.8711,44320.57903
2017,Manitoba,R3T2N2,49.8071,-97.1324,34411.286
2017,Ontario,K0E1E0,44.785,-75.3767,57549.94406
2017,Ontario,L5E1E9,43.5784,-79.5476,19500.16044
2017,Ontario,N4S7Y6,43.1326,-80.7724,10717.17792
2017,Ontario,N3T5T6,43.1441,-80.2963,15524.5903
2017,Saskatchewan,S6H 4R3,50.3915,-105.5518,10220.8715
2017,Quebec,H1B5H6,45.6291,-73.5132,16350.71404
2017,Ontario,K1A0M3,45.4053,-75.7374,14095.84
2017,Ontario,K1A0M3,45.3774,-75.6848,6439.01
2017,Quebec,H1C1G2,45.3904,-73.3305,28581.90355
2017,Quebec,H4S1Y9,45.4744,-73.733,11818.80339
2017,Alberta,,55.5203,-119.3153,12194.9774
2017,Ontario,N3T5T5,43.134,-80.2467,25183.445
2017,Ontario,L9T2X5,43.4727,-79.8337,31033.3
2017,Ontario,K8V5P6,44.15333,-77.58444,42700.23525
2017,Quebec,J3M1P6,45.431,-73.1673,17579.7421
2017,Saskatchewan,S0C 1L0,49.6446,-102.7034,11948.39374
2017,Ontario,L8H5L3,43.2603,-79.7914,28400
2017,Quebec,J0P1B0,45.3333,-74.1667,12724.6779
2017,Alberta,,54.4181,116.362,19599.5966
2017,Alberta,,54.1251,116.8167,39550.1087
2017,Alberta,,54.5418,117.8841,12471.6746
2017,Ontario,K7R3L2,44.287,-76.9482,17994.902
2017,Ontario,N5V5A9,42.9862,-81.1408,18035.871
2017,Quebec,G6T1S8,46.0663,-71.9706,14508.1136
2017,Ontario,K0C2K0,45.0944,-75.3553,22272.8108
2017,Ontario,K7R3L2,44.30556,-76.90028,32561.895
2017,Alberta,,51.3881,-110.7725,22005.6811
2017,Alberta,,52.3629,-113.5349,23859.2544
2017,Quebec,G3H1S2,46.7486,-71.7125,21002.806
2017,Alberta,T8L2T2,53.7229,-113.174,41931.96
2017,Alberta,T1M1N3,49.75997,-112.4527,23765.91
2017,Alberta,,52.2408,-114.9092,42965.598
2017,Quebec,H1B1A6,45.6364,-73.5213,22644.15945
2017,Alberta,,51.94232,114.22888,4735.91
2017,Ontario,N1L1P4,43.5529,-80.202,10934.973
2017,Quebec,H1W2N8,45.5389,-73.5447,12660.758
2017,Alberta,,53.6234,-116.8586,40878.65336
2017,Alberta,,57.1897,-119.0548,14658.43432
2017,Ontario,M9W4Y1,43.7167,-79.5833,12055.25
2017,Ontario,K0K3W0,44.1119,-77.5317,31400.09
2017,Alberta,T4C2C4,51.18162,-114.4721,10925.78
2017,Ontario,K7K7B4,44.2427,-76.4317,19592.78
2017,Quebec,J1M1Z4,45.36667,-71.85417,11800.343
2017,Ontario,L8N3K7,43.2428,-79.7503,25725.6
2017,Quebec,G6X3R4,46.7044,-71.2722,28581.76525
2017,Ontario,N9C4G8,42.2761,-83.0851,24419.89023
2017,Alberta,T9M2C6,54.4077,-110.2778,15376.7301
2017,Quebec,J3M 1P5,45.4372,-73.1676,16346.81987
2017,Ontario,L2H0Y2,43.0472,-79.1583,13530.1977
2017,Alberta,T0G2C0,54.775,-115.2186,44311.18
2017,Alberta,,50.2027,-110.6613,11359.712
2017,Ontario,N5C4A6,43.0208,-80.8872,40432.355
